,0,China0,China1,China2,France0,France1,France2,Italy0,Italy1,Italy2,Japan0,Japan1,Japan2,Poland0,Poland1,Poland2,Portugal0,Portugal1,Portugal2,Russia0,Russia1,Russia2,South Korea0,South Korea1,South Korea2,Switzerland0,Switzerland1,Switzerland2,Vietnam0,Vietnam1,Vietnam2
180,0.0,29.000355,-7.505692,-7.10643,-17.23993,-25.3238,5.7854075,-16.292768,-2.4975777,14.989203,56.22472,-5.1066713,6.9362097,-4.3322234,16.828066,-2.1762772,8.816617,-3.910494,4.725612,-3.0211189,-7.976836,-12.057689,9.385825,-5.630545,-32.7417,-13.393964,-9.308147,11.266966,9.20454,25.096388,-6.1030746
181,0.0,18.05332,-18.440956,9.645731,7.9901304,32.082745,12.329348,-18.40667,-22.864374,11.00639,58.00164,-5.932957,5.7361875,2.9377356,-5.2816253,34.680656,10.303774,-6.118427,12.844919,-27.057108,-7.451779,-12.467953,29.783115,-7.175309,14.976887,-21.42371,-1.0125037,27.565947,-10.072067,-2.7778046,-13.831548
182,0.0,7.1615705,36.819214,-11.751912,-21.676903,7.162244,2.9318173,-32.763176,-7.5152545,-25.798016,0.78413963,-27.80569,2.370067,-48.87514,5.732874,-16.753565,1.4578111,-9.060026,-22.517859,-0.9688528,14.37863,16.462742,-28.602781,16.591145,-26.453491,-37.936714,-1.472738,-6.3330793,5.3657494,12.723326,-7.270528
183,0.0,24.586634,-18.340845,0.7019786,13.136098,-15.946125,25.937346,18.715815,-19.719261,13.891492,-13.724685,4.257793,-8.77667,-14.715297,11.557731,28.335112,-6.981073,5.056094,2.415329,-3.8823133,-7.083163,-39.41238,46.026134,-3.9319525,1.2188305,-34.4894,-5.8601046,-8.233425,46.253963,-2.6375532,9.837759
184,0.0,5.9123845,15.831704,-6.660001,-20.509571,-19.653467,9.24238,-12.560432,-1.8199768,-18.378735,54.49741,-1.1326269,9.587827,-27.16027,-6.368581,-0.28993535,-21.144634,6.799122,-28.964705,-28.163982,-10.642074,-7.464385,-10.831377,15.003137,26.643686,-15.584857,-9.031304,-13.272816,0.23730035,7.442231,-36.886284
185,0.0,-18.438744,-29.230757,8.227401,-22.214785,-19.013414,17.723536,12.363746,-24.516655,-6.4630632,-10.626301,13.79283,-16.412792,18.919855,1.0093603,-29.292658,-29.467943,-10.310875,11.818673,-32.491547,8.897005,21.692678,17.697905,-2.5407233,-27.827818,-15.674852,-28.464956,3.1653972,28.740433,11.049095,-13.352622
186,0.0,26.85502,0.10335451,-26.610228,-55.87024,-1.8574902,-8.814511,2.0682645,8.28667,-7.3359556,-26.762606,23.928898,-4.7582493,7.695194,-28.029785,-0.7803819,21.306917,3.5125542,-0.41592473,-15.4290085,2.2800932,-5.3075714,14.158956,-2.2768621,-20.46884,-4.282846,-19.686134,7.3219676,12.040936,-17.495197,-21.018665
187,0.0,35.960003,13.054398,-1.4547905,-48.181793,4.267995,-6.033461,-41.689148,-9.354412,-1.74882,-11.815925,19.190065,-32.9941,-47.32681,9.096788,-14.98217,7.458874,-13.908147,15.138955,-2.1965487,-13.014974,8.811651,17.31498,16.520016,-32.102093,-8.229209,-22.077478,-9.574908,11.7570305,31.067776,-19.870646
188,0.0,33.498093,-7.4710197,-10.103809,-5.5106964,-7.0429964,-7.3308997,-28.693779,-1.9004894,-19.017124,6.961407,-21.564491,3.2881377,-34.873142,2.6975584,-14.395877,13.101442,26.09767,-15.721649,-24.684433,10.502133,-19.84641,22.52722,15.597735,-14.911049,-37.990166,-3.5146394,5.457021,21.296944,10.268635,9.875265
189,0.0,26.497717,-5.659771,-15.961325,17.65778,20.265749,17.816751,-20.112467,-10.476136,18.922638,8.233569,-37.21875,10.030866,-60.27016,3.1010306,-11.453987,14.472645,-18.01013,-5.4728565,-11.701911,21.71975,-5.706903,30.997736,-8.378261,-14.1255865,7.797248,-31.699635,-2.034237,28.08979,18.23208,-15.172075
190,0.0,-9.995274,-8.246707,-27.29975,-14.860793,-13.194918,1.1541513,5.994033,21.742184,0.61337346,-4.896555,-0.15232402,-20.298676,26.34778,28.460876,1.8619667,-32.98811,-7.088617,25.539873,13.604953,6.0019755,-1.0461057,18.0487,-9.443991,-0.5872863,-11.828541,21.799168,-9.378296,15.388291,2.163312,17.2557
191,0.0,40.351154,-8.817716,0.75826645,6.6705375,-14.106842,28.278791,10.444023,25.110575,1.5814178,19.052015,0.54420483,17.044237,13.295115,-2.9953806,28.285868,25.812822,-5.120954,-17.87979,-33.561726,-1.3243475,16.626347,-22.785404,9.623915,-28.683632,1.8493066,-6.775619,20.916504,20.302698,-0.32210776,29.511845
192,0.0,32.281273,-8.749623,-0.2326226,24.89772,20.848572,5.9660687,29.481361,14.331294,18.369621,17.48737,-17.764637,7.7854066,24.547178,-3.3236656,-27.436628,8.712657,-16.014563,7.355063,-39.049824,-10.826615,11.636663,-12.597683,22.182146,-13.208915,-37.58474,-15.24481,7.479735,38.55111,-15.754846,-9.37483
193,0.0,28.02678,-4.0131636,-13.896243,-15.002452,-2.6815782,-25.199263,-44.479076,7.2214646,-2.315698,16.5018,-21.555841,-5.3281507,1.3356863,-3.6805353,18.414902,31.935808,24.554762,-2.1292713,3.9619043,18.542849,15.149656,-1.1434827,0.3798179,-3.234025,-53.975544,3.1057572,0.71831137,31.722027,-15.738922,-14.901053
194,0.0,5.1079216,18.332975,16.697588,-14.214263,2.6970804,7.7175975,7.1875505,-19.841492,19.662298,30.462887,3.470301,22.788382,-32.499977,-0.48216996,6.6617384,-6.8378243,-19.176537,-7.7836423,-9.419716,-2.4104772,-16.261177,-16.285372,-2.358825,-40.586506,-30.955904,-1.9955728,12.780773,13.488856,28.198738,-16.3954
195,0.0,31.381374,6.770767,3.296171,-26.051626,22.418747,-2.4925742,32.88291,18.546688,0.28896764,-19.084051,17.209368,11.668163,-34.465736,0.36306196,-5.6033163,23.047312,-0.56245184,-20.658197,-10.579123,12.913018,-27.272552,-22.335947,11.621453,-23.755363,3.3300765,-17.787432,-12.58542,22.90702,-3.0033808,-17.327494
196,0.0,-57.74619,8.363827,-12.898325,0.6071896,-26.74674,7.095895,7.6637774,-23.242077,-8.944981,35.429214,12.25162,0.2511851,-58.226513,-0.0050174985,3.0853758,13.98594,15.005973,-25.34238,-19.67332,10.224796,-25.321949,3.7775884,2.703847,-20.486776,-18.149975,9.877298,4.7801294,25.895632,-10.854183,2.419773
197,0.0,-57.315468,6.858582,-14.111188,-21.102365,-3.332463,-6.885172,23.6343,-12.51629,31.520391,11.157605,40.958347,2.9822779,-23.336235,3.6891577,-23.98658,-12.760044,-3.6871684,-15.067292,29.294474,1.8402975,30.35042,53.737507,-4.3757367,10.444357,-20.859674,3.677032,-22.119984,-15.050221,2.747372,-38.492218
198,0.0,16.059355,-9.999925,-13.093303,24.402533,13.27744,13.369967,22.280169,-5.933287,28.212633,27.700832,-7.699429,19.782276,-8.777676,18.307077,-19.569864,21.435768,21.60332,-20.499586,28.53502,8.673948,7.1477494,-11.762091,17.534838,5.015065,0.21402888,14.640695,32.73219,22.76881,-5.741802,21.900928
199,0.0,-57.290226,6.025924,-16.086828,-42.5985,-3.2693167,12.015641,-10.622537,10.822133,6.570046,29.10645,10.09143,25.445114,5.244322,-15.424519,0.71156114,9.999995,-9.719521,3.6539578,-16.221025,-1.8914257,-9.708312,9.79852,2.3179247,-32.807583,-18.354227,3.639161,-26.521946,0.63469094,11.36551,23.307423
200,0.0,21.896784,2.1800478,-26.362148,-42.765198,-2.236041,10.310399,-11.247294,4.257124,-4.469728,-12.726503,2.4125454,0.5261296,13.369665,-6.1595755,4.2507153,6.7055173,6.2125664,8.875286,5.8567805,-6.723294,17.448109,12.467714,35.609436,-13.713218,-33.954216,-2.453989,10.858911,17.429972,-11.811751,-20.544113
201,0.0,17.488749,2.8075519,-26.357422,-43.122524,-1.3462605,12.937681,15.904044,23.541265,5.562157,-12.652357,-16.79887,-16.078827,-9.92167,0.043252338,24.082373,0.6736083,-25.790222,9.2278385,13.715033,-6.3686533,13.031032,-2.0935428,9.061151,-8.714785,7.4453225,-23.96412,18.686563,16.079145,-8.320195,-16.1639
202,0.0,-58.49969,7.5903773,-8.724068,-16.635845,5.4361496,33.114513,11.000951,-17.13474,1.9108616,-10.580799,24.680943,-10.77746,-0.46440235,-19.699986,-10.096327,10.064717,1.3704822,6.6069255,-16.9485,5.8374987,27.348404,10.097912,22.768871,-26.801931,17.028,2.1975567,13.693414,20.462381,0.15134045,4.6986794
203,0.0,-9.784989,1.4104835,-26.728813,-23.10779,-4.159184,-14.709305,-9.726486,-7.763926,-30.554474,5.3873196,30.31766,-9.227589,-20.743208,-0.86628824,-0.60008276,0.9956941,-8.325726,17.241798,-20.069384,13.802374,-4.0846715,-6.917229,7.5059395,-14.456859,14.280531,-17.395037,26.551815,12.643599,-5.1174226,24.732271
204,0.0,-15.0741,-0.13273449,-35.670307,20.81825,-31.7491,-5.291179,8.209707,3.1099083,24.86649,33.07921,8.304861,18.918768,10.871643,3.9757829,4.4074683,-49.628807,3.0943513,-7.9689136,-10.507991,0.21927102,-39.385025,5.3187284,10.7619295,-9.799872,11.326316,19.155182,33.52788,42.724403,-12.303989,15.958588
205,0.0,34.981674,-7.795155,-9.181108,19.667337,-4.6555157,24.686703,35.64326,16.102188,-2.6501782,8.183013,24.713356,3.3743305,4.58888,-39.765205,0.9609752,-35.817635,8.121226,-1.4470342,-7.894629,-22.505001,5.8469696,30.925085,0.30119404,26.414486,5.790504,14.294715,33.507053,-18.256248,2.5292816,-38.37408
206,0.0,30.179787,-7.805248,8.938044,21.49676,16.775427,-20.55971,-1.0610232,-6.7201447,-16.88634,-7.502705,-6.576774,-8.327178,-10.73925,-8.844428,19.169146,18.491655,5.3215804,-1.8685387,-5.4490957,-28.15373,9.74424,3.5221107,-43.258205,4.293036,2.4526463,16.58368,31.925232,18.600355,-1.417511,11.965404
207,0.0,35.96489,-15.332523,8.185252,12.550577,3.5300803,32.915833,5.166818,-23.952902,22.067307,0.3614775,0.05626789,-26.828009,36.00878,-11.400924,20.52694,19.723532,5.357468,6.2735915,-7.3945346,-16.258133,1.0101043,19.925512,1.7577804,-24.312422,-14.837884,-4.4637814,7.563923,27.19213,-8.256425,11.315585
208,0.0,-9.395711,-15.095474,-16.912285,-37.62952,1.9596524,18.323122,-11.389415,-1.401553,-10.045848,11.808208,34.778393,-11.788577,-4.310201,-15.7276535,-13.761764,11.420892,-4.639229,16.156431,-8.363374,-7.7894235,-24.081837,23.995255,-3.9499931,-22.983917,3.0191123,0.8156417,17.832426,-11.068601,-20.260372,25.236343
209,0.0,28.551443,-1.7006279,13.563522,-2.4233346,-5.2899394,26.452293,21.609173,-19.75132,16.20515,-7.5376863,7.394041,-34.124363,-15.468343,10.71379,-20.770855,-7.9776783,-16.046824,6.6527476,-23.414598,7.6674337,-18.813978,-1.9110912,1.8282394,-4.306708,52.90477,-5.4872427,14.941084,-36.83271,-15.867032,-4.278649
210,0.0,26.861147,5.5235405,5.1702127,-16.943737,-3.5280838,19.57191,31.251696,14.610525,3.023402,-1.2560394,28.054806,4.8554325,22.209953,-0.18946339,-5.9088984,-27.7006,-13.109101,-16.399374,-25.08931,-3.692428,-33.30065,-21.93007,5.722139,-35.525295,-32.847115,2.624363,14.128255,27.735369,-6.1542387,16.528923
211,0.0,31.607008,-4.889765,11.2808,-10.384605,-21.322283,16.052189,-11.1068,1.4313875,-4.419975,3.2259636,15.067653,16.824142,19.544954,23.098536,-0.93913716,-1.8401515,-13.265513,11.211979,-10.071897,9.560238,7.6397643,39.182903,-5.8719077,-3.58263,-41.072926,2.2554424,6.9483485,-19.758005,2.2824485,-40.780964
212,0.0,35.49933,-9.943619,6.4942756,3.9275124,-22.310884,-1.2933875,9.383559,-16.063904,5.7367306,10.516656,28.99019,8.821826,-8.959994,-16.35323,1.7786535,21.341948,3.7193344,9.1987915,-43.142017,6.370342,-2.1090906,18.291729,-1.3604151,15.265974,-25.191633,-10.877347,3.7742362,52.754726,-1.52839,6.626021
213,0.0,36.511505,-10.165539,3.2725856,-25.261717,-6.5330396,-8.968817,-13.052617,3.7370422,13.920193,-3.9195924,0.28911307,-23.768606,7.6607823,7.327268,4.0126705,9.27787,11.986936,2.7884905,16.050404,20.01254,16.0653,56.74079,-2.060265,10.62073,-39.20293,-4.639413,17.536346,54.042255,-8.123113,12.404904
214,0.0,20.20599,17.251284,-28.907356,-5.529176,-17.707664,-12.820761,-12.905044,-17.070904,18.409824,11.037199,0.5846742,39.63611,13.7046795,-14.144259,11.304422,-17.693987,5.872659,-14.933999,16.199484,-7.767462,13.566412,19.467474,6.074375,11.403572,-13.118397,-15.730149,-6.926851,13.431855,0.8821429,14.134518
215,0.0,34.590565,7.441692,7.2463555,11.198427,-9.473425,41.36479,-4.6091337,-8.850164,-21.160698,41.239914,-4.1135693,10.553564,-17.492573,3.9445128,-30.377254,-11.452471,-17.429277,-27.485657,-25.038717,-15.563454,10.423935,29.17816,-18.087208,0.50732094,-19.113428,-4.876396,15.28216,-17.46105,0.10103558,-16.38111
216,0.0,4.2316713,10.806068,-38.905792,15.014545,-0.25303662,23.42837,17.816244,-3.582354,34.57696,8.826622,0.6602077,36.53818,-5.417705,-22.149376,22.541286,-12.388988,-18.649193,-27.499342,-23.759361,13.748887,-5.5779066,23.54545,-19.964758,-8.121556,9.995236,-20.122147,-16.47405,-24.586613,-8.227133,-17.49848
217,0.0,37.775993,-12.686745,5.003393,-37.368305,3.0018346,9.241686,-13.129687,5.851347,-30.932743,-7.2224913,-38.37672,-5.5757613,22.063124,11.0234,31.700993,12.442196,2.9493842,-3.4998765,-6.969154,1.6006145,-31.112856,-17.264568,-3.543983,-42.117954,-28.167936,-10.202093,18.978167,-19.026583,3.0085363,-17.690134
218,0.0,32.55179,-10.997047,2.4532876,12.490553,31.803923,10.108076,-18.58938,-2.196055,11.272171,-26.85848,15.013426,-21.768076,8.424629,-32.273094,-0.0061484333,-6.1760907,-6.2976418,-17.295107,6.48246,-17.63911,28.378838,12.365677,16.542746,-28.101494,-12.933356,-4.5988417,-30.10662,-11.875552,23.435282,-14.382023
219,0.0,38.623722,-7.0526094,-1.1360676,-23.720844,-4.66436,6.7963977,-16.701868,-0.657905,20.04219,6.670183,-5.121728,-28.303183,-23.522375,-0.3476526,-17.345476,30.689867,16.45448,0.89982367,12.475805,24.815935,14.856822,17.374018,16.720198,-23.981445,3.5319598,12.438301,36.27869,0.55184513,18.88093,5.1723766
220,0.0,34.428917,-13.906441,-1.3186516,-8.538943,-14.720554,30.79288,11.011643,-15.016563,30.674458,46.909035,-1.2052009,5.7910542,-48.16386,5.4510202,3.193368,18.336056,-3.5637147,8.076174,-0.92461663,18.91073,15.055004,17.580948,20.21985,-27.320309,-12.002815,-2.522097,16.782328,-2.0763087,2.5815306,-28.18584
221,0.0,-10.834718,15.901048,34.415466,-57.09263,-3.058964,-4.5264516,16.154722,-11.379617,30.106586,18.03757,8.756739,9.784378,-54.818874,8.100294,-4.705375,2.8496833,-4.9895844,31.731428,-13.697369,-15.653194,-12.821085,12.19505,40.786697,-7.080848,-36.797955,-13.104357,1.3960546,-25.54825,3.970858,-30.608788
222,0.0,46.708096,2.1851919,4.395729,13.203806,-0.9642804,18.333618,-4.8820806,-13.635657,-24.664125,-1.7500315,-0.23812735,-14.90374,-19.430782,7.4933047,32.108482,-1.0048378,-22.512077,-21.290627,-27.320148,-13.595839,-26.189114,10.519426,20.66676,-17.938334,-30.463238,-2.404062,9.929173,-4.1872797,-1.0495157,-39.422516
223,0.0,37.438786,-8.712323,11.594299,-17.93273,-5.568696,-24.156197,-4.0264735,-15.043233,-19.207329,8.663026,27.782307,7.671897,-8.636513,-16.429955,-21.724562,-11.61279,0.97510356,-27.888474,-9.476562,-2.400079,-33.21307,-13.845492,16.92992,-22.101076,-18.41496,-10.852621,-13.669015,-0.7762212,-2.3502996,-5.8522577
224,0.0,36.356445,7.0076003,7.422628,-44.800915,-0.5407415,-9.450837,-12.344561,1.9534698,-32.375534,31.651825,8.830346,0.6130836,-14.662707,4.154573,-35.798725,20.74693,4.7306514,17.490326,-45.75144,-2.4087908,-14.844378,-24.886534,4.1662703,18.168133,-10.5115185,-12.167919,-14.858305,5.195466,26.400583,-2.5796037
225,0.0,36.864,-4.2787266,2.1314762,2.0226808,1.6372508,-10.565436,-25.902327,4.180811,1.5223199,8.020291,15.148833,-2.3141773,-14.990661,-12.677262,4.2917485,-3.4375532,-7.353804,-1.9246587,-5.947488,-20.222975,24.284492,2.3192887,1.0908613,-35.768097,-50.97742,-7.863668,-14.256066,0.20367263,13.116873,24.183832
226,0.0,30.256475,-13.213196,-1.885399,3.5776927,-11.316552,23.68574,7.611279,-22.849026,16.379448,4.810675,-42.299995,-2.9728053,-4.4205227,-1.3413891,15.40811,21.419699,-5.379847,-23.721714,-27.238028,-19.60864,16.359125,,,,17.821316,10.477335,7.566154,19.097412,-6.376885,20.831442
227,0.0,4.1312532,-0.4131645,-24.752213,-11.78433,-18.69939,16.428743,9.086651,-5.725983,25.722738,-27.580189,9.20898,-25.250889,-35.874214,1.8560083,-13.238519,7.684015,-9.522886,8.607319,-27.444017,-18.16425,15.973183,,,,-25.96047,-6.081725,-10.438392,4.7185564,29.96777,-6.8985615
228,0.0,29.928862,-2.6416965,-6.0250516,5.0668316,4.0967736,24.408115,-7.955148,10.735218,37.090816,-15.376812,12.598578,-16.226206,-3.2311316,-8.192597,0.10092469,13.670635,-8.011905,9.041263,13.387787,18.266903,-23.780176,,,,30.257656,23.052574,-1.6063424,0.013911945,29.909615,0.116549954
229,0.0,29.28833,2.1904736,-3.5929952,11.0002165,-2.8145857,30.37502,14.027252,-13.22386,27.752588,33.585842,0.72914535,10.02992,-1.0238212,-5.957662,-13.985022,-7.72835,4.5028844,-10.748652,7.9584208,-21.834671,-27.023493,,,,5.7958527,-17.18916,-12.990607,23.06515,-0.63436735,10.744776
230,0.0,-28.728558,7.9227,-26.896309,4.5915303,11.092599,14.474248,2.4788904,-4.552454,28.979404,-14.387668,16.012903,27.22368,-6.5847764,10.032076,-20.301365,-52.217686,-1.547455,-9.597872,-8.860894,-20.552086,4.6410046,,,,6.0964117,-29.089024,22.03787,29.79035,-16.3203,-13.818287
231,0.0,20.086946,-15.482941,-2.7673173,38.372406,-3.2148898,21.023397,-6.1880364,-29.500877,0.5476728,44.08137,-15.477968,8.70378,-13.017178,-13.252628,4.646159,-55.29909,5.153885,-1.8805239,10.621853,1.5135158,15.455792,,,,-5.9425244,-6.6265798,15.464249,22.579302,9.059469,-8.761635
232,0.0,32.466835,6.3719444,18.387396,-18.784035,-4.512125,-14.641852,13.017502,-5.987169,22.587217,-11.997059,6.655908,-14.387043,-53.75408,10.748753,-7.8357434,-12.080706,-1.0579553,-6.302046,-25.549782,3.4063144,-24.51852,,,,-0.28150254,-17.694088,16.39675,-7.9672494,1.9086605,-18.157085
233,0.0,-12.120353,11.040927,-24.081095,7.8396173,-6.3742356,-5.713673,23.263195,-15.657312,30.51469,49.227066,-7.591012,9.669893,10.998608,-0.7190693,16.41575,-10.203872,-9.628931,-10.60944,-16.69906,-12.947383,-22.622757,,,,6.8750386,-8.535555,3.8657525,15.604927,-2.5958474,-18.015802
234,0.0,-21.00563,11.050033,-4.369497,19.214619,16.583109,28.057787,17.674274,-11.510116,27.010834,47.580692,-8.046166,8.469307,-21.795036,-26.766441,-0.1958961,-58.87882,0.9105315,-4.131912,44.68402,-11.363838,14.591684,,,,-39.29663,-2.9457405,11.352337,12.269997,29.753702,-7.1672215
235,0.0,37.03026,-1.7131519,21.282034,18.875618,17.736769,27.265493,19.729017,-19.870401,15.680728,-16.469723,0.4285537,-32.671467,24.487204,16.695642,-16.881624,9.038955,1.9260043,0.3990272,-21.773485,7.6071653,-21.277983,,,,-10.0908985,6.7807255,-24.166685,9.936864,20.905138,-12.882905
236,0.0,32.41975,0.5578046,7.835469,15.435674,-0.13169833,-5.701281,21.349857,-3.407317,9.880117,-12.408105,10.920727,-12.671208,14.356328,7.8593245,-27.164774,-7.6798434,0.7353131,-7.7661257,-33.807793,10.227937,2.1854737,,,,-11.872002,-2.4971273,12.769731,9.574167,23.913513,-9.120333
237,0.0,38.55387,-15.124685,3.844214,23.765314,17.474133,14.925686,15.8203335,-11.984835,26.217617,-18.62745,-5.73165,-32.15108,-41.213543,1.4638026,-7.859617,23.701448,0.37798956,35.480465,16.4369,6.1635303,3.117582,,,,1.8472177,-26.559593,21.832338,17.302353,-8.551067,-18.823736
238,0.0,41.657154,-7.7170277,12.368324,-10.001768,14.100242,35.27817,-22.371187,14.523246,8.607326,-16.21181,-1.5633038,-28.75876,2.3456602,3.663805,9.156737,13.501415,-10.8863535,14.188779,1.1462831,-33.309574,-6.9593735,,,,-19.995445,-16.412127,5.8645167,10.099337,12.6590805,-27.37971
239,0.0,27.762438,-4.1796756,8.12206,-12.456263,-16.479305,13.793318,-7.6222677,14.956592,26.763367,32.514935,-6.9563074,15.85586,-36.91119,0.6847761,3.5834775,-10.064442,-8.226791,-8.30293,-9.27189,-7.7402153,3.490412,,,,13.805851,17.944439,6.8356304,11.077365,26.04686,-9.186425
240,0.0,30.785925,-13.239089,6.449971,-0.48378864,-6.4442844,-11.099505,3.1071656,-25.09363,-19.096148,-19.113306,8.18403,-16.08463,-51.936363,1.7937113,-7.682194,-34.12315,-8.082373,0.31362325,2.238018,12.906109,-5.597865,,,,1.789256,16.505503,-14.07632,9.378093,31.356201,-22.9506
241,0.0,8.261225,11.621515,-37.863407,28.880026,10.325939,11.737702,4.5264444,-2.8964052,24.94269,17.672852,4.1507573,28.22578,-49.20837,0.9868975,-6.7980084,42.20597,-1.852483,21.268335,12.410287,14.715017,-29.559624,,,,0.22512926,-5.389284,27.498999,24.024057,-9.363877,-11.980454
242,0.0,28.691988,-10.062658,15.074432,4.155676,-26.084623,-14.274598,10.62938,19.05325,13.987541,43.55465,-12.424512,21.276535,-44.474945,8.685084,-16.869184,12.952144,35.795475,-6.176298,17.841318,5.276173,1.7949128,,,,-18.302526,-26.727251,6.022093,-12.686185,16.944216,-27.136593
243,0.0,9.883703,7.599878,-40.82126,-2.9509964,-22.96832,1.2861129,-9.707048,0.5962146,-2.1037712,-15.171621,-8.23327,-30.979248,-50.13728,5.0219417,-20.992922,56.9101,2.6436224,4.936067,-10.636649,-7.059464,2.577968,,,,-22.793186,-20.755913,11.714621,-4.269097,13.892148,-17.89705
244,0.0,6.8076735,-19.341005,12.5395775,-25.935335,-4.8408003,-36.316624,6.8160853,-17.84509,1.6566195,41.85593,0.4083491,18.303493,-12.498191,-11.206248,-22.048351,-3.2604823,-14.527657,-21.480202,-35.828842,-9.250471,-13.367713,,,,-52.243633,-2.2902465,-21.050516,24.213581,11.398419,-14.67332
245,0.0,46.79341,-9.09491,21.094671,-6.4509506,-29.768982,3.2662477,-20.937838,13.383304,7.132274,-1.6202916,1.9540716,-17.67549,1.9883027,5.424098,-12.078772,-21.645061,13.218942,4.250355,-37.767895,-7.4959054,-12.652725,,,,-16.56438,-4.4005227,-18.289526,-39.86934,-1.631418,-21.536474
246,0.0,36.485027,-11.769185,1.620838,-25.396141,11.823975,-9.768937,21.147215,-19.128046,12.728208,-28.66823,8.558759,10.021103,9.142895,0.685272,-1.9336188,1.3701506,-11.347435,-25.907919,-31.433426,-4.323864,16.827831,,,,-25.74023,17.753912,-20.512306,6.464127,13.682867,-12.448275
247,0.0,25.096891,-7.418816,7.1369915,-24.159435,-17.769186,15.433375,26.163712,-11.526732,17.252708,30.127768,0.61676145,28.447914,0.6191225,-19.268055,-11.275848,-6.586913,16.247517,7.2182684,-54.254967,1.9479038,-9.566599,,,,4.7629685,3.509969,18.284512,13.485897,1.1613532,-21.69578
248,0.0,45.389053,0.167536,11.541805,-14.05229,-0.82043594,-15.54313,-19.972485,-2.7367089,-8.323324,2.5485215,4.7486286,-36.30016,4.1556263,-13.325959,0.4467197,-14.28981,11.153805,11.942454,-18.30552,14.075349,-30.31173,,,,-22.821358,1.7830156,10.188551,19.022528,4.6061745,-25.255705
249,0.0,36.201534,2.9494317,2.24586,-31.174995,3.4687707,6.3840203,-51.65376,7.072032,-12.223856,-29.208536,11.946201,-21.403625,-21.787584,14.936162,-19.093369,-5.666748,-11.491601,2.8631952,-7.7234726,-3.9753277,-21.30015,,,,12.007406,-9.085804,16.866993,-24.188528,1.7339795,20.952255
250,0.0,41.664368,-5.1574435,6.440704,-10.952658,0.7575471,-16.40704,-21.888727,-27.30298,-2.0615704,45.448204,-5.226206,9.354549,-35.300137,0.15616727,12.180261,10.528931,-1.9491692,3.1805487,5.9668107,-40.018284,5.5081067,,,,-30.02929,-14.575752,4.853088,-5.229135,5.079196,-19.52258
251,0.0,34.062263,-14.116621,3.2505288,-18.204245,5.8930683,-18.707293,20.402317,-7.272745,27.326027,-12.7438965,2.0214124,-20.215473,1.5999993,-33.6424,-5.379803,31.1225,-5.2414184,21.396818,-34.699596,9.099827,5.912837,,,,3.8688793,16.802969,23.58926,-6.1369762,28.933134,-11.007107
252,0.0,30.164873,-1.4606884,2.6219077,42.44029,-2.934528,11.458834,7.3502946,17.056944,11.424614,-11.966293,4.033918,-17.980759,19.968615,14.537738,-18.477476,18.602123,2.1970346,9.101105,-28.903408,-10.821458,-5.3633237,,,,-0.8897499,-12.652368,15.334057,23.078314,0.8375013,30.085405
253,0.0,44.791737,-0.5500753,1.9534435,-18.649868,-19.006361,0.8309541,-1.9446535,23.371151,-1.5750191,18.03142,2.1484942,-21.713121,-25.395784,1.9509001,2.5096922,-45.620182,-10.035279,-9.459233,-0.43557155,-10.9367,-6.970248,,,,-20.05577,2.0203414,-26.337414,4.358072,1.1571805,-2.2774389
254,0.0,34.973846,-5.682617,3.6974013,-2.1766725,4.2489357,-22.029833,-25.660671,7.510202,3.430285,31.23315,-1.0545514,-12.781558,22.20748,-9.604393,21.83104,7.1492724,-0.2750448,7.0855727,-26.68082,13.565153,-15.330207,,,,-3.8274622,18.993244,-29.270412,28.560913,7.301284,-11.469465
255,0.0,32.97495,-3.2829916,4.066949,13.204414,11.407252,-10.000454,19.436068,-17.876986,11.768957,6.2163563,-24.980106,16.490446,12.511672,-2.5181386,-9.622018,49.94627,-3.657259,18.28336,23.758984,-2.3652024,26.420094,,,,-27.267923,9.09131,-16.33075,31.048872,10.646478,-14.746631
256,0.0,33.135803,-11.409523,-0.19774823,-26.966604,-2.7868698,7.8070602,11.396835,-9.473391,38.205677,6.9985456,-3.2730894,9.911991,-35.66917,-13.499986,14.480813,19.52947,-2.8853562,33.849655,-35.68398,-5.4162416,7.897338,,,,-30.183296,2.6292362,17.64741,16.908537,-17.26393,-14.299417
257,0.0,39.2534,-14.34947,0.2051722,22.897333,12.032991,0.38957202,25.455576,-7.471978,29.407478,-4.880596,13.00999,-7.693971,14.210161,5.4440107,12.673553,-48.06586,-2.1801255,-16.909101,12.34685,19.287603,-21.383656,,,,2.7491803,11.287924,28.670366,3.1013844,-11.732257,-10.682401
258,0.0,37.33229,-9.035087,8.64177,-14.737673,5.049831,31.29311,-43.757233,-8.376734,-3.9087021,5.384672,9.1120615,-3.2503889,-52.942474,0.8630077,-4.843999,17.147554,6.469288,-27.275276,-11.048176,-22.93138,-9.647211,,,,1.4547458,6.8024697,35.367752,-27.046852,-2.2137907,-25.737736
259,0.0,6.6435833,36.650894,-4.6855774,-16.425726,3.6057792,33.118225,14.752942,-6.3145094,19.657501,8.099208,36.247307,1.3832479,26.065897,-14.553913,13.279235,-10.270168,7.1451693,7.4841785,-31.785706,-16.342058,14.376784,,,,-26.203375,4.303074,-1.7299981,18.258312,16.16513,-28.302958
